name,sport,sport_category,sport_subtype,city,country,continent,date,start_time,distance,description,participants
VI^ Ultramarathon Festival Venice 12h,Running,Running,Ultra Marathon,Venezia,Italy,Europe,2026-04-11,07:00:00,12h,Trail ultra run in Venezia,500
VI^ Ultramarathon Festival Venice 24h,Running,Running,Ultra Marathon,Venezia,Italy,Europe,2026-04-11,07:00:00,24h,Trail ultra run in Venezia,500
VI^ Ultramarathon Festival Venice 6h,Running,Running,Ultra Marathon,Venezia,Italy,Europe,2026-04-11,07:00:00,6h,Trail ultra run in Venezia,500
Vaduz 10K,Running,Running,10K,Vaduz,Liechtenstein,Europe,2026-08-04,10:30:00,10km,Castle hill Alpine run,4500
Vaduz Autumn 10K,Running,Running,10K,Vaduz,Liechtenstein,Europe,2026-10-27,16:30:00,10km,Autumn castle run,4500
Vaduz Spring 10K,Running,Running,10K,Vaduz,Liechtenstein,Europe,2026-05-26,10:30:00,10km,Spring castle run,4800
Valencia 10K,Running,Running,10K,Valencia,Spain,Europe,2026-12-07,10:45:00,10km,Turia Gardens coastal flat,12000
Valencia Half Marathon,Running,Running,Half Marathon,Valencia,Spain,Europe,2026-10-25,09:00:00,21.1km,City of Arts fast PB,25000
Valencia Marathon,Running,Running,Marathon,Valencia,Spain,Europe,2025-12-07,08:15:00,42.195km,"World Marathon Majors Qualifiers, Boston Qualifying Races",15000
Valencia Night 10K,Running,Running,10K,Valencia,Spain,Europe,2026-07-13,21:30:00,10km,City of Arts lights,11000
Valencia Spring 10K,Running,Running,10K,Valencia,Spain,Europe,2026-04-21,11:00:00,10km,Turia Gardens spring run,10000
Valletta 10K,Running,Running,10K,Valletta,Malta,Europe,2026-03-31,10:00:00,10km,UNESCO capital harbor run,6500
Varna 10K,Running,Running,10K,Varna,Bulgaria,Europe,2026-07-19,11:15:00,10km,Black Sea resort golden sands,6000
Varna Sea Run 10K,Running,Running,10K,Varna,Bulgaria,Europe,2026-07-20,19:30:00,10km,Black Sea sunset run,8000
Venice Half Marathon,Running,Running,Half Marathon,Venice,Italy,Europe,2026-10-25,08:45:00,21.1 km,Scenic half through Mestre and Venice islands/bridges,11000
Venice Kids Run,Running,Running,Custom Distance,Venice,Italy,Europe,2026-10-24,14:00:00,2 km,Family kids race during marathon expo weekend,1000
Venice Lido Beach Trail,Running,Running,Trail Running,Venice,Italy,Europe,2026-09-20,09:00:00,21.1 km,Trail run on Lido island beaches and paths,2000
Venice Marathon 10K,Running,Running,10K,Venice,Italy,Europe,2026-10-26,10:30:00,10km,Canals and Rialto Bridge,7000
Venice Marathon Relay,Running,Running,Marathon,Venice,Italy,Europe,2026-10-25,09:40:00,42.2 km,Team relay format of the full marathon,1500
Venice Spring 10K,Running,Running,10K,Venice,Italy,Europe,2026-05-26,10:30:00,10km,Spring canals run,7000
Venice Urban Run 10K,Running,Running,10K,Venice,Italy,Europe,2026-01-01,09:00:00,10 km,Local 10km exploring Venice canals and squares,3000
Venicemarathon 10K,Running,Running,10K,Venice,Italy,Europe,2026-10-25,09:00:00,10 km,Shorter 10km option in the marathon weekend along Venetian paths,5000
Verdi Marathon,Running,Running,Marathon,Busseto,Italy,Europe,2026-01-01,08:00:00,42.2 km,Themed run in Verdi's homeland with cultural vibe,2000
Verona 10K,Running,Running,10K,Verona,Italy,Europe,2026-10-19,11:15:00,10km,Arena and Juliet's balcony,8000
Viadal Ultra 12h,Running,Running,Ultra Marathon,Förslöv,Sweden,Europe,2026-04-11,07:00:00,12h,Trail ultra run in Förslöv,500
Viadal Ultra 6h,Running,Running,Ultra Marathon,Förslöv,Sweden,Europe,2026-04-11,07:00:00,6h,Trail ultra run in Förslöv,500
Vienna Autumn 10K,Running,Running,10K,Vienna,Austria,Europe,2026-10-13,16:00:00,10km,Autumn Ringstrasse run,11000
Vienna City 10K,Running,Running,10K,Vienna,Austria,Europe,2026-04-19,10:30:00,10km,Ringstrasse and Prater loop,12000
Vienna City Marathon,Running,Running,Marathon,Vienna,Austria,Europe,2026-04-19,09:00:00,42.2km,Classical music and baroque landmarks,10000
Vienna Half Marathon,Running,Running,Half Marathon,Vienna,Austria,Europe,2026-04-19,09:00:00,21.1km,Ringstrasse classical,10000
Vienna Night Run 10K,Running,Running,10K,Vienna,Austria,Europe,2026-09-24,19:30:00,10km,Ringstrasse illuminated,16000
Vilnius 10K,Running,Running,10K,Vilnius,Lithuania,Europe,2026-09-08,11:00:00,10km,Old town baroque run,10000
Vitality London 10.000,Running,Running,10K,London,UK,Europe,2026-05-25,10:00:00,10km,Iconic route past Big Ben and Buckingham Palace,18000
Vlorë 10K,Running,Running,10K,Vlorë,Albania,Europe,2026-08-11,11:00:00,10km,Albanian Riviera run,4000
Vlorë Autumn 10K,Running,Running,10K,Vlorë,Albania,Europe,2026-10-27,17:15:00,10km,Autumn Ionian run,4500
Volos 10K,Running,Running,10K,Volos,Greece,Europe,2026-09-29,10:15:00,10km,Pelion mountain backdrop,5000
Västerås 10K,Running,Running,10K,Västerås,Sweden,Europe,2026-09-06,10:30:00,10km,Lake Mälaren waterfront,4500
Warsaw 10K,Running,Running,10K,Warsaw,Poland,Europe,2026-09-27,10:00:00,10km,Vistula river old town,10000
Warsaw Autumn 10K,Running,Running,10K,Warsaw,Poland,Europe,2026-10-13,11:30:00,10km,Fall parks run,9500
Warsaw Half Marathon,Running,Running,Half Marathon,Warsaw,Poland,Europe,2026-03-29,10:00:00,21.1km,Vistula old town,12000
Warsaw Marathon,Running,Running,Marathon,Warsaw,Poland,Europe,2026-09-27,09:00:00,42.2km,Vistula River modern city,10000
Warsaw Night 10K,Running,Running,10K,Warsaw,Poland,Europe,2026-08-17,21:00:00,10km,Old town lights run,14000
Wartburg Trail 100K,Running,Running,Ultra Marathon,Eisenach,Germany,Europe,2026-05-30,05:00:00,100km,Thuringian forest ultra with castle,1000
Wartenberger Easter Run Half Marathon,Running,Running,Half Marathon,Berlin,Germany,Europe,2026-04-05,10:00:00,21.1km,Traditional Easter half with landscape routes and kids run,5000
Waterford 10K,Running,Running,10K,Waterford,Ireland,Europe,2026-07-21,10:45:00,10km,Viking triangle run,5000
Waterford Spring 10K,Running,Running,10K,Waterford,Ireland,Europe,2026-05-19,10:30:00,10km,Spring Viking run,6000
Weserbergland 100 Mile,Running,Running,Ultra Marathon,Hameln,Germany,Europe,2026-08-15,06:00:00,161km,Fairy-tale forest 100-miler,700
Weserbergland Trail 100K,Running,Running,Ultra Marathon,Hameln,Germany,Europe,2026-08-15,05:00:00,100km,Fairy-tale forest Weser ultra,1300
Winterthur 10K,Running,Running,10K,Winterthur,Switzerland,Europe,2026-08-25,10:45:00,10km,Old town industrial heritage,5500
Wizz Air Milano Marathon,Running,Running,Marathon,Milan,Italy,Europe,2026-04-12,08:15:00,42.2 km,Iconic fast urban marathon through Milan's historic center from Corso Sempione to Piazza del Duomo,13000
Wizz Air Rome Half Marathon by Brooks,Running,Running,Half Marathon,Rome,Italy,Europe,2026-10-18,09:00:00,21.1 km,"Fast city-center half through Colosseum, Circus Maximus, Piazza Navona",22000
Wizz Air Venicemarathon,Running,Running,Marathon,Venice,Italy,Europe,2026-10-25,09:40:00,42.2 km,Classic marathon from Stra to Venice crossing lagoon and historic center,8000
World Athletics Road Running Championships - 5km,Running,Running,5K,Copenhagen,Denmark,Europe,2026-09-19,,5 km,World Championships 5km event in central Copenhagen streets,1000
World Athletics Road Running Championships - Half Marathon,Running,Running,Half Marathon,Copenhagen,Denmark,Europe,2026-09-20,,21.1 km,Elite World Championships half marathon on fast city course,1000
World Athletics Road Running Championships - One Mile,Running,Running,Custom Distance,Copenhagen,Denmark,Europe,2026-09-19,,1.6 km,World Championships one-mile race with public sign-up opportunities,1000
World Triathlon Championship Finals Pontevedra,Triathlon,Triathlon,Olympic,Pontevedra,Spain,Europe,2026-09-24,07:00:00,1.5km-40km-10km,World Triathlon Championship Finals,2000
World Triathlon Championship Series Hamburg,Triathlon,Triathlon,Olympic,Hamburg,Germany,Europe,2026-07-11,07:00:00,1.5km-40km-10km,World Triathlon Championship Series,2500
Wrocław 10K,Running,Running,10K,Wrocław,Poland,Europe,2026-09-15,11:30:00,10km,Oder bridges city run,9500
Yerevan 10K,Running,Running,10K,Yerevan,Armenia,Europe,2026-09-22,10:30:00,10km,Cascade and Republic Square run,6000
Yerevan Autumn 10K,Running,Running,10K,Yerevan,Armenia,Europe,2026-10-13,16:00:00,10km,Autumn cascade run,6500
Yorkshire Half Marathon,Running,Running,Half Marathon,York,UK,Europe,2026-04-05,09:30:00,21.1km,Historic walls Minster,8000
Zadar 10K,Running,Running,10K,Zadar,Croatia,Europe,2026-04-28,11:00:00,10km,Sea organ sunset run,7000
Zagreb 10K,Running,Running,10K,Zagreb,Croatia,Europe,2026-04-26,11:00:00,10km,Upper town St Mark's Church,7000
Zagreb Advent Run 10K,Running,Running,10K,Zagreb,Croatia,Europe,2026-12-08,17:00:00,10km,Christmas markets edition,9000
Zegama-Aizkorri,Running,Running,Trail Running,Zegama,Spain,Europe,2025-05-25,08:00:00,42km,Iconic trail in Zegama,4000
Zugspitz Trail Run 16K,Running,Running,Trail Running,Garmisch-Partenkirchen,Germany,Europe,2026-05-31,10:00:00,16km,Beginner-friendly Zugspitze trail,1500
Zugspitz Trail Run 28K,Running,Running,Trail Running,Garmisch-Partenkirchen,Germany,Europe,2026-05-31,09:00:00,28km,Shorter alpine trail option,2000
Zugspitz Trail Run 50K,Running,Running,Trail Running,Garmisch-Partenkirchen,Germany,Europe,2026-05-31,08:00:00,50km,Alpine trail around Zugspitze mountain,2500
Zugspitz Ultra-Trail,Running,Running,Ultra Marathon,Garmisch-Partenkirchen,Germany,Europe,2026-05-30,06:00:00,108km,Germany's biggest trail event UTMB qualifier,5000
Zurich 10K Ciudad de Zurich,Running,Running,10K,Zurich,Switzerland,Europe,2026-09-13,09:00:00,10km,Lake promenade fast course,8000
Zurich Autumn 10K,Running,Running,10K,Zurich,Switzerland,Europe,2026-10-27,16:30:00,10km,Autumn lake run,7000
Zurich Half Marathon,Running,Running,Half Marathon,Zurich,Switzerland,Europe,2026-09-13,08:00:00,21.1km,Lake promenade alpine,6000
Zurich Marathon,Running,Running,Marathon,Zurich,Switzerland,Europe,2026-04-26,08:30:00,42.2km,Lake Zurich alpine views,8000
Zurich Marató Barcelona,Running,Running,Marathon,Barcelona,Spain,Europe,2026-03-15,08:30:00,42.195km,Fast urban marathon through iconic Barcelona landmarks and streets,20000
Zurich Maratón Donostia San Sebastián,Running,Running,Marathon,San Sebastián,Spain,Europe,2026-11-22,09:00:00,42.195km,Scenic coastal marathon in beautiful San Sebastián with a fast flat course along the bay,8000
Zurich Maratón de Sevilla,Running,Running,Marathon,Seville,Spain,Europe,2026-02-15,08:30:00,42.195km,One of Europe flattest marathons with scenic historic route and big crowds,15000
Zurich Rock 'n' Roll Running Series Madrid 10K,Running,Running,10K,Madrid,Spain,Europe,2026-03-15,09:00:00,10km,Music-themed 10K in Madrid,10000
Zurich Rock n Roll Running Series Madrid 10K,Running,Running,10K,Madrid,Spain,Europe,2026-04-26,08:00:00,10km,Fun 10K opener with Rock n Roll vibe through Madrid historic center,7000
Zurich Rock n Roll Running Series Madrid Half,Running,Running,Half Marathon,Madrid,Spain,Europe,2026-04-26,08:45:00,21.1km,Half marathon on the same festive day with music and energy through central Madrid,15000
Zurich Rock n Roll Running Series Madrid Marathon,Running,Running,Marathon,Madrid,Spain,Europe,2026-04-26,08:45:00,42.195km,Spain biggest running party with live music and iconic landmarks like Retiro Park,25000
dsm-firmenich LCW Maastricht Marathon,Running,Running,Marathon,Maastricht,Netherlands,Europe,2026-05-24,08:00:00,42.2 km,Part of Long Course Weekend with marathon through southern hills and city,2000
Örebro 10K,Running,Running,10K,Örebro,Sweden,Europe,2026-06-14,11:15:00,10km,Castle and lake loop,5000
Łódź 10K,Running,Running,10K,Łódź,Poland,Europe,2026-05-19,11:00:00,10km,Manufaktura factory district,7500
Key West Half Marathon & Runfest,Running,Running,Half Marathon,Key West,USA,North America,2026-01-17,,13.1 miles,Key West Half Marathon & Runfest - Running Half Marathon,2000
Freeze Your Half Off Half Marathon,Running,Running,Half Marathon,Chattanooga,USA,North America,2026-01-10,,13.1 miles,Freeze Your Half Off Half Marathon - Running Half Marathon,1500
Sarasota Half Marathon,Running,Running,Half Marathon,Sarasota,USA,North America,2026-01-10,,13.1 miles,Sarasota Half Marathon - Running Half Marathon,3000
Walt Disney World Marathon and Half Marathon,Running,Running,Marathon,Lake Buena Vista,USA,North America,2026-01-07,,26.2 miles,Walt Disney World Marathon and Half Marathon - Running Marathon,25000
Houston Marathon and Half Marathon,Running,Running,Marathon,Houston,USA,North America,2026-01-09,,26.2 miles,Houston Marathon and Half Marathon - Running Marathon,27000
Carlsbad Marathon and Half Marathon,Running,Running,Marathon,Carlsbad,USA,North America,2026-01-18,,26.2 miles,Carlsbad Marathon and Half Marathon - Running Marathon,3000
Maui Oceanfront Marathon and Half Marathon,Running,Running,Marathon,Maalaea Harbor,USA,North America,2026-01-18,,26.2 miles,Maui Oceanfront Marathon and Half Marathon - Running Marathon,1200
Rock 'n' Roll Arizona Half Marathon,Running,Running,Half Marathon,Tempe,USA,North America,2026-01-17,,13.1 miles,Rock 'n' Roll Arizona Half Marathon - Running Half Marathon,18000
Shark Bite Half Marathon,Running,Running,Half Marathon,New Smyrna Beach,USA,North America,2026-01-18,,13.1 miles,Shark Bite Half Marathon - Running Half Marathon,2500
Red Rock Canyon Marathon and Half Marathon,Running,Running,Marathon,Las Vegas,USA,North America,2026-01-24,,26.2 miles,Red Rock Canyon Marathon and Half Marathon - Running Marathon,1500
Miami Marathon and Half Marathon,Running,Running,Marathon,Miami,USA,North America,2026-01-25,,26.2 miles,Miami Marathon and Half Marathon - Running Marathon,20000
USA Fit Marathon and Half Marathon,Running,Running,Marathon,Sugarland,USA,North America,2026-01-25,,26.2 miles,USA Fit Marathon and Half Marathon - Running Marathon,3500
Big Beach Marathon and Half Marathon,Running,Running,Marathon,Gulf Shores,USA,North America,2026-01-24,,26.2 miles,Big Beach Marathon and Half Marathon - Running Marathon,2800
Clearwater Marathon Running Festival,Running,Running,Marathon,Clearwater,USA,North America,2026-01-24,,26.2 miles,Clearwater Marathon Running Festival - Running Marathon,2200
Run for Aviation Marathon and Half Marathon,Running,Running,Marathon,Warner Robins,USA,North America,2026-01-31,,26.2 miles,Run for Aviation Marathon and Half Marathon - Running Marathon,1800
Charleston Half Marathon,Running,Running,Half Marathon,Charleston,USA,North America,2026-01-31,,13.1 miles,Charleston Half Marathon - Running Half Marathon,3200
Too Cold To Hold Half Marathon,Running,Running,Half Marathon,Dallas,USA,North America,2026-01-31,,13.1 miles,Too Cold To Hold Half Marathon - Running Half Marathon,2000
Milano Cookie Crusher,Cycling,Cycling,Gran Fondo,Milano,USA,North America,2026-01-10,,60 miles,Milano Cookie Crusher - Cycling Gran Fondo,800
Etoniah Gravel Rides,Cycling,Cycling,Custom Distance,Palatka,USA,North America,2026-01-17,,73 miles,Etoniah Gravel Rides - Cycling Gravel Fondo,600
The Rule of 399,Cycling,Cycling,Custom Distance,Bentonville,USA,North America,2026-01-24,,65 miles,The Rule of 399 - Cycling Gravel Fondo,700
Low Gap,Cycling,Cycling,Custom Distance,Sebastopol,USA,North America,2026-01-25,,43 miles,Low Gap - Cycling Gravel Fondo,500
Oklahoma Gravel Growler,Cycling,Cycling,Custom Distance,Shawnee,USA,North America,2026-01-31,,85 miles,Oklahoma Gravel Growler - Cycling Gravel Fondo,650
HYROX Phoenix,Fitness,Fitness,HYROX,Phoenix,USA,North America,2026-01-29,,8km + 8 stations,HYROX Phoenix - Fitness HYROX,3500
HYROX Americas Championships,Fitness,Fitness,HYROX,Washington DC,USA,North America,2026-03-07,,8km + 8 stations,HYROX Americas Championships - Fitness HYROX,4000
HYROX Houston,Fitness,Fitness,HYROX,Houston,USA,North America,2026-03-27,,8km + 8 stations,HYROX Houston - Fitness HYROX,3200
HYROX Miami Beach,Fitness,Fitness,HYROX,Miami Beach,USA,North America,2026-04-04,,8km + 8 stations,HYROX Miami Beach - Fitness HYROX,2800
Donna Marathon and Half Marathon,Running,Running,Marathon,Jacksonville,USA,North America,2026-01-30,,26.2 miles,Donna Marathon and Half Marathon - Running Marathon,8000
Warmup Columbus Marathon and Half Marathon,Running,Running,Marathon,Dublin,USA,North America,2026-02-01,,26.2 miles,Warmup Columbus Marathon and Half Marathon - Running Marathon,4200
Surf City USA Marathon and Half Marathon,Running,Running,Marathon,Huntington Beach,USA,North America,2026-02-01,,26.2 miles,Surf City USA Marathon and Half Marathon - Running Marathon,20000
Groundhog Day Marathon and Half Marathon,Running,Running,Marathon,Walker,USA,North America,2026-02-06,,26.2 miles,Groundhog Day Marathon and Half Marathon - Running Marathon,3500
Mississippi River Marathon and Half Marathon,Running,Running,Marathon,Lake Village/Greenville,USA,North America,2026-02-07,,26.2 miles,Mississippi River Marathon and Half Marathon - Running Marathon,1800
St. Petersburg Distance Classic Marathon,Running,Running,Marathon,St. Petersburg,USA,North America,2026-02-08,,26.2 miles,St. Petersburg Distance Classic Marathon - Running Marathon,2500
Super Half Marathon,Running,Running,Half Marathon,Colorado Springs,USA,North America,2026-02-08,,13.1 miles,Super Half Marathon - Running Half Marathon,2200
Mesa Marathon and Half Marathon,Running,Running,Marathon,Mesa,USA,North America,2026-02-14,,26.2 miles,Mesa Marathon and Half Marathon - Running Marathon,4500
Lost Dutchman Marathon and Half Marathon,Running,Running,Marathon,Apache Junction,USA,North America,2026-02-14,,26.2 miles,Lost Dutchman Marathon and Half Marathon - Running Marathon,2800
Fort Lauderdale Marathon and Half Marathon,Running,Running,Marathon,Fort Lauderdale,USA,North America,2026-02-14,,26.2 miles,Fort Lauderdale Marathon and Half Marathon - Running Marathon,6000
Austin Marathon and Half Marathon,Running,Running,Marathon,Austin,USA,North America,2026-02-15,,26.2 miles,Austin Marathon and Half Marathon - Running Marathon,18000
Ralston Creek Half Marathon,Running,Running,Half Marathon,Arvada,USA,North America,2026-02-15,,13.1 miles,Ralston Creek Half Marathon - Running Half Marathon,1600
Gasparilla Distance Classic Half Marathon,Running,Running,Half Marathon,Tampa,USA,North America,2026-02-21,,13.1 miles,Gasparilla Distance Classic Half Marathon - Running Half Marathon,8500
Rock 'n' Roll Las Vegas Half Marathon,Running,Running,Half Marathon,Las Vegas,USA,North America,2026-02-21,,13.1 miles,Rock 'n' Roll Las Vegas Half Marathon - Running Half Marathon,25000
El Paso Marathon and Half Marathon,Running,Running,Marathon,El Paso,USA,North America,2026-02-22,,26.2 miles,El Paso Marathon and Half Marathon - Running Marathon,3200
The Woodlands Marathon and Half Marathon,Running,Running,Marathon,The Woodlands,USA,North America,2026-02-28,,26.2 miles,The Woodlands Marathon and Half Marathon - Running Marathon,4200
Little Rock Marathon,Running,Running,Marathon,Little Rock,USA,North America,2026-02-28,,26.2 miles,Little Rock Marathon - Running Marathon,3800
Old Man Winter Rally,Cycling,Cycling,Custom Distance,Lyons,USA,North America,2026-02-01,,100 km,Old Man Winter Rally - Cycling Gravel Fondo,900
